id,member_id,loan_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,addr_state,dti,delinq_2yrs,inq_last_6mths,pub_rec,revol_bal,revol_util,total_acc,bad_loan
1066480,1300453,10800, 36 months,12.42,360.89,8,RENT,135000,VERIFIED - income,CA,12.12,0,0,0,18467,74.5,23,0
1066471,1300438,14000, 36 months,12.42,467.82,10,MORTGAGE,63000,not verified,GA,7.35,0,0,0,17212,97.8,19,0
1066318,1300689,6000, 36 months,13.49,203.59,5,MORTGAGE,50000,not verified,NM,15.58,0,1,0,7361,83.6,14,0
1066453,1300423,12000, 36 months,9.91,386.7,5,RENT,80000,not verified,TX,14.83,0,0,0,17536,67.7,21,0
1063090,1295591,10000, 36 months,12.42,334.16,4,RENT,45000,not verified,WA,10.45,0,0,0,10177,51.6,19,0
1061406,1293196,8000, 36 months,7.9,250.33,2,RENT,78000,not verified,NY,6.09,0,1,0,15988,55.9,31,0
1066278,1300643,14125, 36 months,9.91,455.18,1,RENT,33000,VERIFIED - income,OR,23.13,0,3,0,19472,66,20,0
1066281,1300646,14000, 36 months,12.69,469.63,5,RENT,62800,not verified,WA,19.24,0,1,0,13579,64.5,18,0
1056150,1287925,13200, 60 months,17.27,224.36,3,RENT,26400,verified,TX,9.64,0,3,0,7411,50.1,12,0
1066434,1300402,4000, 36 months,19.03,146.69,10,MORTGAGE,80000,not verified,NC,20.59,1,2,0,6654,22.6,56,0
1048526,1279867,4000, 36 months,12.69,134.18,2,RENT,25000,not verified,CO,6.86,0,3,0,8546,79.7,13,1
1028566,1257917,10500, 36 months,6.03,319.58,10,MORTGAGE,65000,verified,TX,10.36,0,0,0,10729,18.7,16,0
1066424,1291243,5500, 36 months,7.9,172.1,10,OWN,59000,verified,PA,6.65,0,0,1,9130,43.3,23,0
1066212,1300569,7350, 36 months,11.71,243.11,1,RENT,33000,VERIFIED - income,CA,22.51,0,1,0,24782,77.9,23,0
1066232,1300594,10000, 36 months,12.42,334.16,10,RENT,39000,verified,MO,18.31,0,1,0,11691,90.6,19,1
1056219,1287799,12000, 36 months,7.51,373.33,10,RENT,42000,not verified,OH,10.74,0,1,0,18913,43,17,0
1060851,1292817,8000, 60 months,11.71,176.79,3,OWN,31000,verified,OR,16.22,0,3,0,2751,34.4,29,0
972383,1194336,4500, 36 months,8.9,142.89,10,MORTGAGE,50700,VERIFIED - income,NC,23.43,0,0,0,9127,24.4,20,0
1066191,1300547,18000, 36 months,12.42,601.48,1,OWN,75000,VERIFIED - income,LA,12.51,0,2,0,14810,66.1,27,0
1066379,1300340,12000, 36 months,13.49,407.17,6,RENT,40000,not verified,GA,15.72,0,0,0,10790,80.5,13,0
1066364,1300323,10000, 36 months,13.49,339.31,10,MORTGAGE,50000,not verified,CA,5.88,1,2,0,8899,47.6,15,0
1066140,1300296,6000, 36 months,7.9,187.75,7,MORTGAGE,80000,not verified,WI,8.87,0,4,0,19071,30.3,29,0
1066171,1300523,12000, 36 months,12.69,402.54,4,RENT,40000,not verified,MD,22.2,0,1,0,16273,55.5,23,0
1066162,1300514,12000, 36 months,8.9,381.04,7,RENT,80000,not verified,CA,9.13,0,0,0,13088,83.5,16,1
1040154,1270530,7000, 36 months,11.71,231.54,2,RENT,75000,verified,CA,15.57,0,0,0,22196,94.1,17,0
1066155,1277661,35000, 60 months,18.64,690.56,8,MORTGAGE,85000,VERIFIED - income,IL,12,0,1,0,31071,53,50,0
1065382,1299269,1400, 36 months,7.9,43.81,1,RENT,28800,not verified,FL,10,0,1,0,2016,9.9,7,0
1063447,1296011,16000, 60 months,13.49,368.08,10,RENT,35000,VERIFIED - income,NC,16.22,0,1,0,19184,58.5,14,1
1065932,1300077,3200, 36 months,9.91,103.12,9,RENT,61200,not verified,CA,2.16,0,0,1,2795,33.3,17,0
1065936,1300082,8000, 36 months,7.9,250.33,1,RENT,40000,not verified,CA,13.35,0,0,0,2440,34.4,11,0
1066112,1300264,11875, 60 months,12.69,268.32,0,RENT,25920,verified,CA,23.75,0,0,0,13932,94.1,28,1
1066084,1300233,5000, 36 months,6.03,152.18,9,MORTGAGE,54000,not verified,NJ,3.82,0,0,0,1779,4,14,0
1066081,1300229,1800, 36 months,6.62,55.27,10,RENT,18000,not verified,MI,23.8,0,0,0,1792,39.8,12,0
1065896,1300036,35000, 36 months,8.9,1111.37,5,RENT,85000,VERIFIED - income,IL,17.73,0,0,0,16720,61.5,13,0
1066065,1300209,18000, 36 months,8.9,571.56,5,RENT,78000,VERIFIED - income,NY,7,0,1,0,17769,66.3,10,0
1066071,1300216,14000, 36 months,7.9,438.07,10,OWN,45600,not verified,WV,19.74,0,0,0,15846,63.9,10,1
1062094,1294147,5000, 36 months,12.42,167.08,2,RENT,70000,not verified,TX,20.06,0,1,0,13543,54.2,26,0
1061154,1292952,8000, 36 months,15.96,281.1,4,RENT,70000,verified,IL,14.04,0,2,0,24072,91.9,30,0
1066061,1300203,10000, 36 months,6.03,304.36,9,MORTGAGE,80000,not verified,MA,12.99,0,0,0,27644,45.2,17,0
1065863,1300001,10000, 36 months,7.51,311.11,5,RENT,50000,VERIFIED - income,NJ,4.63,0,2,0,6592,25.7,25,0
1065862,1300000,12000, 36 months,12.42,400.99,10,MORTGAGE,35000,VERIFIED - income,CO,18.51,0,0,0,8198,75.7,13,0
1065854,1299989,23200, 36 months,7.9,725.94,3,MORTGAGE,65000,VERIFIED - income,MI,27.99,0,0,0,36381,47,34,0
1062260,1294318,4800, 36 months,15.27,167.03,10,MORTGAGE,75000,not verified,WV,9.3,0,1,0,22195,73.7,18,0
1065842,1299977,7300, 36 months,11.71,241.46,6,RENT,35000,not verified,VA,16.42,0,1,0,9628,44.6,17,0
1066018,1300151,10400, 36 months,9.91,335.14,6,RENT,40000,verified,FL,11.67,0,2,0,11624,80.6,19,0
1049352,1280767,6600, 36 months,9.91,212.69,1,MORTGAGE,100000,not verified,FL,15.53,0,2,0,2171,27.8,30,0
1066016,1300149,12000, 36 months,8.9,381.04,7,OWN,40000,not verified,NJ,9.45,0,0,0,13756,37.4,20,0
1065997,1300128,13250, 36 months,17.27,474.19,10,RENT,52000,VERIFIED - income,NY,23.7,0,0,0,15002,91.5,18,0
1061891,1293926,12000, 36 months,11.71,396.92,3,RENT,92500,verified,CA,15.97,0,2,0,9558,56.2,21,0
1065752,1299871,25000, 36 months,9.91,805.63,9,RENT,61000,verified,CA,10.35,0,0,0,23712,49.4,10,0
1063126,1295634,6000, 36 months,10.65,195.44,10,RENT,36000,not verified,HI,14.43,0,1,0,13626,48.5,9,0
1065738,1299858,12000, 36 months,7.51,373.33,10,MORTGAGE,68000,not verified,CA,7.08,0,1,0,15433,55.6,34,0
1061467,1293268,14400, 36 months,11.71,476.3,1,RENT,80000,not verified,CA,16.35,0,1,0,19983,48.4,16,0
1065721,1299839,10000, 36 months,12.42,334.16,10,RENT,43000,not verified,NY,11.58,0,0,0,13034,65.5,33,0
1065717,1299834,8000, 36 months,11.71,264.61,1,RENT,150000,not verified,NY,2.48,1,0,0,9722,56.2,8,0
1065026,1298879,8000, 36 months,16.29,282.41,5,RENT,50000,not verified,NV,13.22,0,0,0,5106,72.9,12,1
1057001,1288555,30000, 60 months,12.42,673.72,3,RENT,70000,verified,TX,0.94,0,0,0,1159,3.2,14,1
1065513,1299629,18000, 60 months,16.77,445.13,6,OWN,40000,not verified,CA,18.42,0,3,0,11147,73.4,20,1
1065698,1299812,13250, 36 months,11.71,438.26,2,OWN,35000,not verified,PA,22.35,0,1,0,10014,67.2,21,0
1065681,1299792,14000, 36 months,14.27,480.33,6,RENT,80000,not verified,CA,16.21,0,0,0,11546,96.2,11,0
1061788,1293410,20000, 60 months,20.3,533.23,10,OWN,59000,VERIFIED - income,AK,20.91,0,2,0,32137,83.1,32,1
1065484,1299597,10000, 36 months,16.29,353.01,10,RENT,40000,VERIFIED - income,NY,24.39,0,1,0,11665,96.4,18,0
1065661,1299772,4000, 36 months,6.03,121.75,1,RENT,55000,not verified,OR,7.05,0,0,0,2189,43.8,18,0
1065663,1299774,13000, 36 months,9.91,418.93,6,RENT,110000,not verified,CA,8.38,0,0,0,9599,81.3,14,0
1065480,1299593,28000, 36 months,12.69,939.26,5,RENT,100000,verified,WI,12.35,0,0,0,5739,67.5,15,0
1065658,1299768,10000, 36 months,13.49,339.31,3,RENT,62000,not verified,MA,11.52,0,0,0,16462,79.1,20,0
1065447,1299549,20000, 36 months,7.9,625.81,0,RENT,45000,VERIFIED - income,GA,9.25,0,1,0,14386,74.9,10,0
1065470,1299579,18000, 36 months,9.91,580.05,5,RENT,110000,VERIFIED - income,FL,10,0,1,0,12371,62.5,22,0
1065467,1299576,9000, 60 months,19.91,238,3,RENT,60000,VERIFIED - income,CA,22.56,0,1,0,21321,91.1,30,1
1065430,1299526,10000, 36 months,11.71,330.76,3,RENT,33000,not verified,NY,8.69,0,0,0,6621,88.3,9,0
1059462,1291082,4200, 36 months,6.03,127.83,3,RENT,61000,not verified,NJ,8.92,0,0,0,4228,12.9,16,0
1064102,1296692,20000, 60 months,15.27,478.64,10,OWN,78216,VERIFIED - income,CA,10.79,0,1,0,25161,80.3,21,1
1065572,1299469,24000, 36 months,16.29,847.21,2,RENT,50964,VERIFIED - income,GA,8.83,1,1,0,16318,69.4,13,0
1065567,1299463,4475, 36 months,15.27,155.72,3,RENT,43680,not verified,CO,18.79,0,2,0,4489,33.5,29,0
1065355,1299450,12000, 36 months,12.42,400.99,5,RENT,50700,verified,NJ,22.49,0,0,0,18682,80.8,18,0
1065348,1299443,5000, 36 months,12.42,167.08,2,RENT,30000,verified,SC,23.84,0,2,0,7980,89.7,40,1
890389,1107021,3000, 36 months,6.03,91.31,5,RENT,50000,not verified,VA,5.5,0,0,0,9616,29.4,15,0
1065304,1299388,12000, 36 months,9.91,386.7,10,RENT,55000,not verified,RI,13,0,0,0,11774,75.5,17,1
1065180,1299041,20000, 36 months,15.27,695.96,10,MORTGAGE,50000,VERIFIED - income,MA,4.34,0,1,0,6855,52.7,12,0
1065298,1299382,10000, 36 months,13.49,339.31,3,RENT,84000,VERIFIED - income,CA,13.87,0,0,0,6046,68.7,10,0
1064904,1298955,15000, 36 months,12.42,501.23,6,OWN,155000,VERIFIED - income,GA,17.85,0,0,0,68319,74.9,41,0
1064696,1298728,12000, 36 months,7.9,375.49,0,MORTGAGE,62000,verified,MD,8.71,0,0,0,18125,57.7,15,0
1065260,1299343,6300, 36 months,11.71,208.38,2,RENT,30000,not verified,NY,7.2,0,1,0,6274,84.3,11,0
1065110,1299187,35000, 60 months,17.27,578.71,8,MORTGAGE,208000,verified,MD,7.94,0,0,0,3761,23.5,79,0
1047987,1279118,8250, 60 months,15.96,200.45,2,MORTGAGE,35004,VERIFIED - income,NY,15.6,2,1,0,4479,7.7,21,0
1065103,1299180,10000, 36 months,11.71,330.76,5,RENT,32000,not verified,FL,21.83,0,0,0,7346,59.6,23,1
1065254,1299335,24000, 36 months,8.9,762.08,10,MORTGAGE,116400,VERIFIED - income,FL,3.94,0,4,0,3885,8.1,31,1
1064873,1298920,14400, 36 months,12.69,483.05,9,MORTGAGE,40000,not verified,IL,20.16,0,2,0,12248,79.5,13,0
1065244,1299321,6000, 36 months,14.65,206.97,7,RENT,34000,not verified,MD,21.39,0,2,0,6546,88.5,13,0
1064969,1298813,22000, 36 months,15.96,773.03,5,MORTGAGE,73000,VERIFIED - income,IL,22.47,0,1,0,26721,85.1,32,0
1059620,1291228,12000, 36 months,11.71,396.92,10,RENT,57200,verified,MA,16.36,0,0,0,22059,68.5,17,1
1032978,1262529,16000, 36 months,16.77,568.62,0,MORTGAGE,114000,verified,MO,17.2,0,1,0,23096,64.2,34,0
1065234,1299108,10000, 36 months,10.65,325.74,10,MORTGAGE,90000,not verified,NY,11.16,0,1,0,30660,59.4,22,0
1065196,1299063,10000, 36 months,12.69,335.45,2,RENT,35000,verified,KY,12.03,0,1,0,10472,84.6,15,1
1065199,1299065,3500, 36 months,13.49,118.76,7,RENT,56000,not verified,FL,10.35,0,2,0,6943,54.2,37,0
1065195,1299060,9600, 36 months,9.91,309.36,5,RENT,35000,not verified,NC,16.49,0,0,0,10980,79,16,0
1065020,1298873,9875, 36 months,7.9,309,10,MORTGAGE,40000,verified,NY,24.03,0,1,0,24129,63.7,16,0
1065016,1298869,21500, 60 months,17.58,427.19,2,OWN,59000,VERIFIED - income,MO,22.86,0,1,0,18723,81.8,16,0
1064924,1298975,4800, 36 months,7.9,150.2,6,RENT,48000,verified,FL,13,0,1,0,2936,26,13,0
1064940,1298993,7800, 36 months,6.03,237.4,10,OWN,85000,not verified,NV,0.78,0,1,0,3878,6.2,12,0
1064932,1298984,20000, 36 months,14.27,686.18,10,MORTGAGE,70000,VERIFIED - income,TX,6.21,0,1,0,12377,89,14,0
1062248,1294105,9750, 36 months,7.51,303.34,4,RENT,35000,not verified,HI,29.04,0,1,0,13275,51.7,19,1
1064985,1298830,18000, 60 months,15.96,365.67,6,MORTGAGE,91000,VERIFIED - income,VA,23.41,0,2,0,46957,67,38,0
1064926,1298978,5000, 36 months,6.03,152.18,9,MORTGAGE,30000,not verified,CA,16.48,0,0,0,5881,25.6,16,0
1064908,1298959,9000, 36 months,14.65,310.45,4,RENT,45000,verified,NY,17.01,1,1,1,10464,50,51,0
1059118,1290932,7200, 36 months,7.9,225.29,1,RENT,55000,not verified,FL,11.98,0,0,0,5862,46.1,14,0
1064754,1298795,25000, 60 months,19.42,654.31,10,RENT,60000,VERIFIED - income,CA,20.04,0,0,0,17035,94.9,24,1
1060082,1291917,25000, 36 months,15.27,869.95,8,OWN,82000,VERIFIED - income,CA,18.5,0,2,0,18223,70.6,23,0
1064736,1298775,10000, 36 months,15.96,351.38,10,RENT,53000,VERIFIED - income,CA,13.09,0,1,0,23870,77.2,19,0
1064727,1298762,8875, 36 months,12.69,297.72,5,MORTGAGE,35360,VERIFIED - income,PA,23.11,0,1,0,13003,71.1,13,1
1042668,1272939,15550, 36 months,11.71,514.34,10,RENT,54000,VERIFIED - income,FL,23.36,0,0,0,22455,89.8,16,0
1064711,1298745,7500, 36 months,12.69,251.59,5,RENT,65000,not verified,CA,4.41,0,2,0,5927,35.5,22,0
1032875,1262430,8875, 36 months,8.9,281.81,6,OWN,28800,not verified,CA,24.29,0,0,0,8890,69.5,23,0
1064830,1298673,4500, 36 months,17.27,161.05,1,RENT,42000,not verified,OH,4.34,0,0,0,3424,68.5,3,0
1064681,1298511,5800, 36 months,12.42,193.81,3,RENT,36000,not verified,TX,21.67,0,1,0,6558,66.9,20,0
1064383,1298181,10000, 36 months,11.71,330.76,2,RENT,40000,not verified,NJ,22.26,0,1,0,11145,47.4,17,0
1064675,1298502,10000, 36 months,9.91,322.25,4,RENT,50000,not verified,GA,19.06,0,0,0,10898,88.6,28,0
1064666,1298492,14000, 36 months,11.71,463.07,1,RENT,52000,not verified,CA,12.97,0,1,0,13008,57.9,8,0
1064636,1298456,12000, 36 months,8.9,381.04,3,RENT,32000,verified,OR,6.75,0,0,0,5329,59.2,12,1
1064805,1298641,24000, 36 months,7.9,750.97,6,OWN,75000,VERIFIED - income,FL,10.58,0,2,0,26098,45,22,0
1064635,1298453,14000, 36 months,14.27,480.33,0,RENT,80000,not verified,NY,3.3,0,1,0,7085,59,14,0
1064793,1298624,12000, 36 months,8.9,381.04,7,MORTGAGE,40246,VERIFIED - income,AZ,17.08,0,0,0,14573,72.2,24,0
1056865,1288419,15000, 60 months,12.69,338.93,3,OWN,30000,VERIFIED - income,NJ,24.76,0,1,0,16876,65.7,17,1
1064783,1298613,8050, 36 months,12.69,270.04,1,RENT,36000,verified,WA,14.8,0,0,0,12000,81.3,7,1
1064623,1298440,5600, 36 months,10.65,182.42,6,RENT,60000,not verified,CA,16.36,1,0,1,2238,12.4,25,0
1064792,1298623,7500, 36 months,9.91,241.69,3,RENT,31200,not verified,CA,12.35,0,0,0,7790,57.3,18,0
1062701,1294981,7000, 36 months,11.71,231.54,10,RENT,90000,VERIFIED - income,MD,12.19,0,0,0,28060,93.8,25,0
1064781,1298611,5400, 36 months,7.9,168.97,4,RENT,40000,not verified,MO,10.89,0,0,0,8855,77,15,0
1064774,1298604,16000, 36 months,12.42,534.65,1,RENT,90000,VERIFIED - income,PA,13.67,0,2,0,22488,65.2,19,0
1053765,1285367,35000, 60 months,12.42,619.26,9,MORTGAGE,105000,VERIFIED - income,TX,16.53,0,0,0,15523,25,38,0
1064608,1298422,6000, 60 months,7.9,121.38,0,RENT,30084,VERIFIED - income,KY,1.68,0,0,0,2192,10,15,1
1064558,1298584,9800, 36 months,16.29,345.95,4,RENT,67000,not verified,CA,21.01,0,2,0,21366,44.9,18,0
1064548,1298574,5000, 36 months,6.62,153.52,1,RENT,276000,verified,FL,1.82,0,0,0,15175,56,18,0
1064462,1298274,9900, 36 months,11.71,327.46,6,RENT,26400,VERIFIED - income,OH,14.09,0,0,1,7911,88.9,11,0
1064582,1298394,4000, 36 months,11.71,132.31,,RENT,24000,verified,FL,7.5,1,0,0,1593,54.9,6,0
1064579,1298391,15000, 36 months,11.71,496.14,3,MORTGAGE,68400,verified,FL,5.7,0,0,0,9368,82.2,9,0
1046511,1277556,6250, 36 months,15.96,219.61,1,RENT,29120,not verified,WI,20.85,0,3,0,5771,88.8,12,0
1029191,1258545,6400, 36 months,16.29,225.93,0,RENT,29120,not verified,WI,17.97,0,1,0,5866,94.6,14,0
1064567,1298378,12000, 36 months,15.27,417.58,4,MORTGAGE,54000,not verified,NJ,17.07,0,1,0,15723,61,34,0
1064500,1298518,15000, 36 months,8.9,476.3,5,MORTGAGE,30000,VERIFIED - income,AR,6.48,0,1,0,5649,25.2,10,0
1063899,1296478,6500, 36 months,14.27,223.01,4,MORTGAGE,30000,not verified,WA,10.12,0,0,0,10843,81.5,9,0
1057598,1289361,8000, 36 months,15.96,281.1,10,RENT,50000,not verified,CT,16.34,1,1,0,7634,81.2,18,0
1064323,1298326,15000, 36 months,14.65,517.42,10,MORTGAGE,100500,verified,NJ,14.56,0,2,0,11736,74.3,14,0
1064317,1298320,10200, 36 months,14.27,349.96,3,RENT,40000,not verified,CA,16.53,0,1,0,9428,80.6,10,0
1064471,1298287,9000, 36 months,12.42,300.74,5,MORTGAGE,47000,not verified,FL,19.1,0,0,0,4012,47.2,17,0
1060374,1292126,6500, 36 months,16.29,229.46,3,MORTGAGE,68000,not verified,FL,21.85,0,1,0,10075,92.4,17,0
1064452,1298261,23000, 60 months,21.28,625.86,8,MORTGAGE,95000,VERIFIED - income,MI,8.94,0,0,0,9826,99.3,35,0
1064453,1298262,2000, 36 months,7.9,62.59,4,RENT,39600,not verified,CA,5.09,0,0,0,2058,79.2,13,0
1064284,1298080,8000, 36 months,13.49,271.45,3,OWN,30000,VERIFIED - income,CA,14.48,0,2,0,6266,44.1,21,0
1063081,1295580,8875, 36 months,7.51,276.11,1,RENT,30000,VERIFIED - income,KY,28.4,0,0,0,29470,83.7,27,0
1064251,1298041,1500, 36 months,18.64,54.72,0,RENT,17000,verified,OH,4.59,0,3,0,1497,99.8,15,1
1064407,1298209,8000, 36 months,12.42,267.33,3,RENT,42000,not verified,PA,20.26,0,0,0,12035,85.4,11,0
1035800,1265435,20000, 60 months,14.65,399.55,10,RENT,75000,VERIFIED - income,CA,16.51,0,2,0,21513,74.9,16,1
1063678,1296243,6500, 36 months,11.71,215,4,RENT,42000,not verified,MA,6.26,0,0,0,10139,63.8,11,0
1059751,1291568,9600, 36 months,13.49,325.74,3,MORTGAGE,27000,verified,NY,10.22,0,2,0,7387,84.9,27,0
1055800,1287372,10000, 36 months,7.9,312.91,5,MORTGAGE,46000,not verified,WA,10.46,0,0,0,10763,50.1,17,0
1064221,1298006,15000, 36 months,12.42,501.23,10,MORTGAGE,80000,VERIFIED - income,NC,5.61,0,1,0,10746,53.7,17,0
1064210,1297995,9000, 36 months,6.62,276.34,3,MORTGAGE,45000,not verified,CA,22.05,0,1,0,14022,44,17,0
1064209,1297994,10000, 36 months,7.9,312.91,2,RENT,72500,VERIFIED - income,NY,27.92,0,0,0,10638,69.1,23,0
1064366,1298164,1000, 36 months,14.65,34.5,,RENT,18408,not verified,NJ,6,0,2,1,2510,83.7,8,1
1064216,1298000,14000, 36 months,7.9,438.07,2,RENT,30000,verified,TX,15.2,0,0,0,13581,62.3,28,0
1064150,1298144,8500, 36 months,14.27,291.63,9,RENT,50000,verified,PA,8.5,0,2,0,9354,61.5,27,1
1064146,1298139,4500, 36 months,15.96,158.12,5,MORTGAGE,65000,not verified,NY,14.66,0,1,0,18611,76.6,34,0
1064183,1297966,3000, 36 months,7.51,93.34,10,MORTGAGE,65000,not verified,TX,27.91,0,0,0,38905,56,19,0
1064185,1268159,10000, 36 months,9.91,322.25,4,MORTGAGE,120000,verified,NJ,7.98,0,2,0,21440,68.1,35,0
1029473,1258841,33425, 60 months,13.49,475.63,2,MORTGAGE,75000,verified,NY,25.71,0,3,0,50670,50.5,43,1
1064128,1298120,7200, 36 months,15.27,250.55,4,RENT,54990,VERIFIED - income,TX,20.95,0,1,0,9119,96,24,0
1063949,1297930,18000, 60 months,11.71,397.77,0,RENT,40000,verified,AZ,18.18,0,0,0,12806,68.8,12,1
1064166,1268179,23000, 36 months,7.9,719.68,2,MORTGAGE,137000,verified,TX,8.13,0,1,0,17564,60.8,37,0
1064133,1298122,20000, 60 months,16.77,494.59,10,RENT,60000,VERIFIED - income,CA,9.46,0,2,0,16326,41,30,1
1063505,1296072,7000, 36 months,8.9,222.28,1,RENT,46000,VERIFIED - income,VA,7.9,0,1,0,8717,76.5,18,0
1063528,1296094,21000, 36 months,12.69,704.45,8,MORTGAGE,135000,VERIFIED - income,OH,8.52,0,1,0,30361,63,24,0
1063912,1296491,8250, 36 months,7.51,256.67,,MORTGAGE,31500,VERIFIED - income,MD,17.87,0,4,0,7521,10.4,37,0
1064082,1296671,13000, 36 months,9.91,418.93,10,RENT,65000,VERIFIED - income,CA,8.82,0,0,0,22554,75.9,18,0
1063892,1296470,18000, 36 months,6.62,552.67,2,MORTGAGE,78000,not verified,TX,6.35,0,0,0,16136,25,13,0
1064061,1296648,7200, 36 months,6.03,219.14,5,MORTGAGE,60000,not verified,AZ,2.54,0,0,0,3859,6,20,0
1063876,1296451,16500, 36 months,8.9,523.93,10,RENT,48000,not verified,UT,13.1,0,0,0,21329,87.1,25,0
1042841,1273136,8125, 36 months,7.9,254.24,0,RENT,25000,not verified,IL,24.34,0,1,0,19296,63.6,21,0
1063864,1296438,18800, 36 months,7.51,584.89,3,MORTGAGE,82000,VERIFIED - income,CA,13.76,1,0,0,14477,17.3,24,0
1064051,1296635,26800, 36 months,19.03,982.79,10,MORTGAGE,82000,verified,CA,21.59,0,1,0,26919,98,31,0
1063847,1296419,19200, 36 months,7.9,600.78,5,MORTGAGE,42000,VERIFIED - income,OK,19.66,0,0,0,28727,72.2,24,0
1062833,1294709,12875, 60 months,17.58,213.28,3,RENT,27600,VERIFIED - income,CA,18.7,0,1,0,5595,86.1,7,0
1062032,1293876,4000, 36 months,12.42,133.67,5,MORTGAGE,38000,not verified,OH,19.64,0,1,0,11130,52.7,16,0
1063843,1282549,4000, 36 months,16.29,141.21,4,RENT,35000,not verified,CA,9.22,0,0,0,8247,83.5,13,0
1063828,1296397,12000, 36 months,9.91,386.7,10,OWN,33000,not verified,CA,18.8,0,0,0,17229,74.9,10,0
1064006,1296581,2625, 36 months,11.71,86.83,10,MORTGAGE,52800,not verified,NV,14.52,0,2,0,8343,65.2,21,0
1062625,1294499,7000, 36 months,9.91,225.58,10,RENT,73882,not verified,PA,11.45,0,0,0,16783,38.1,10,0
1062070,1294119,11300, 36 months,12.69,379.06,7,MORTGAGE,36000,not verified,FL,16.33,0,1,0,18905,74.7,22,0
1063964,1296535,4000, 36 months,9.91,128.9,10,MORTGAGE,130000,verified,CA,10.05,0,3,0,13212,85,22,0
1063804,1296372,8000, 36 months,6.03,243.49,10,MORTGAGE,57200,not verified,SC,4.72,0,0,0,7764,6.8,47,0
1063751,1296522,14400, 36 months,18.25,522.41,5,RENT,51871,VERIFIED - income,RI,7.82,0,0,0,8092,79.3,9,1
1063982,1296554,4375, 36 months,12.42,146.2,2,OWN,15000,VERIFIED - income,CA,13.92,0,0,0,2847,74.9,5,0
1063972,1296543,4100, 36 months,7.51,127.56,9,MORTGAGE,70197,not verified,LA,6.58,0,1,0,24138,72.1,12,0
1063785,1296352,6000, 36 months,8.9,190.52,7,RENT,47000,VERIFIED - income,OH,14.43,0,3,0,3917,31.4,14,0
1063485,1296051,4000, 36 months,6.62,122.82,6,MORTGAGE,120000,verified,NC,3.89,0,1,0,11947,24.4,31,0
1063781,1296348,3000, 36 months,10.65,97.72,10,MORTGAGE,86004,not verified,NJ,13.37,0,2,0,23964,64.6,35,1
1057766,1289131,5400, 36 months,12.69,181.15,10,MORTGAGE,75000,not verified,TX,8.8,0,0,0,10376,68.7,33,0
1063778,1296342,15000, 36 months,16.29,529.51,1,RENT,110000,VERIFIED - income,TX,21.99,2,0,0,40370,84.1,24,1
1062818,1294695,20000, 60 months,18.64,514.86,3,MORTGAGE,80000,verified,AZ,23.47,0,0,0,11952,88.5,13,0
1042037,1272109,10400, 36 months,12.69,348.87,4,RENT,44000,verified,CA,19.91,0,2,0,13695,90.1,21,0
1063518,1296086,4500, 60 months,17.58,113.25,7,MORTGAGE,51600,verified,WA,22.63,0,1,0,13739,67.7,13,0
1063515,1296083,11500, 36 months,12.42,384.28,0,RENT,38500,verified,DC,13.06,0,0,0,10838,89.6,15,0
1063524,943135,10000, 36 months,6.62,307.04,4,RENT,75000,VERIFIED - income,FL,24.85,0,2,0,3548,5.9,40,0
1063519,1296087,18225, 60 months,13.49,309.42,10,MORTGAGE,37320,VERIFIED - income,GA,20.8,0,0,0,17404,74.4,12,0
1063521,1288586,3600, 36 months,8.9,114.32,10,RENT,55000,not verified,NY,5.48,0,0,0,9550,65.9,18,0
984879,1208718,18500, 60 months,11.71,292.81,2,RENT,100000,VERIFIED - income,CA,0.72,0,0,0,6149,10.4,10,0
1063509,1296075,16800, 60 months,18.25,428.9,10,MORTGAGE,70000,VERIFIED - income,CO,21.5,0,2,0,10296,38.4,18,0
1063693,1296259,10000, 36 months,17.27,357.88,8,RENT,68000,not verified,MT,17.15,0,1,0,6754,92.5,16,1
1063700,1296266,15000, 36 months,18.25,544.17,10,MORTGAGE,66000,not verified,CA,8.49,2,2,0,17258,89.1,28,0
1056934,1288490,8000, 36 months,11.71,264.61,8,RENT,85000,verified,NJ,10.22,0,1,0,15938,35.7,29,0
1063246,1295751,25000, 60 months,16.77,443.89,1,RENT,83004,VERIFIED - income,CA,13.66,0,0,0,22388,82.9,19,0
1057424,1288982,16000, 36 months,7.9,500.65,1,RENT,51000,verified,AZ,24.66,0,0,0,29485,81,28,1
1063680,1296245,8000, 36 months,10.65,260.59,2,RENT,55000,verified,CA,11.56,0,0,0,9004,15.7,10,0
1063679,1296244,7200, 36 months,7.51,224,10,MORTGAGE,47000,verified,VA,19.74,0,0,0,16106,83.5,32,0
1063034,1295527,12000, 36 months,7.51,373.33,4,RENT,86000,verified,CA,13.3,0,1,0,13715,51.8,25,0
1063448,1296012,2200, 36 months,15.27,76.56,10,OWN,48000,not verified,TX,5.47,0,3,0,10130,83.7,7,1
1060804,1292769,28000, 60 months,12.42,628.81,4,MORTGAGE,85000,verified,PA,15.87,0,1,0,23199,58.7,31,0
1027771,1257143,6000, 36 months,7.51,186.67,2,MORTGAGE,50000,VERIFIED - income,AR,23.86,0,1,0,22282,62.4,23,0
1063421,1295979,8000, 60 months,8.9,165.68,1,RENT,51204,not verified,NY,25.12,0,0,0,20888,37.6,40,1
